,Id,Abstract,Category
3867,3867,almost polymer crystals several polymorphic modifications structure existence conditions well transitions understood even case model polymer polyethylene pe analysis polymorphism polymer crystals consider simplest possible model polymer chain extended flat zigzag made united atoms replacing ch groups pe chain united atoms belonging different zigzags interact via lennard jones potential analysis potential interaction zigzags allowed predict structure five possible equilibrium lattices polymer crystal built zigzags molecular dynamics simulation crystal built flexible zigzags showed depending model parameters dimensions zigzag equilibrium distance lennard jones potential one three lattices stable bulk low temperatures determined model parameters existing stable lattices analogous ones observed real pe linear alkanes triclinic lattice lowest potential energy follows monoclinic lattice orthorhombic lattice highest energy exactly full atomic hydrogens molecular dynamics models ,cond-mat.mtrl-sci
3868,3868,paper studies thick domain wall within framework lyra geometry exact solutions obtained background five dimensional space time space time nonsingular spatial temporal behavior gravitational field wall shown attractive nature ,gr-qc
3869,3869,present new high resolution near infrared observations j h k bands obtained study properties seyfert host galaxies dataset consists images three bands practically entire cfa sample seyfert galaxies k band images control sample non active normal galaxies matched seyfert sample distribution type inclination spatial resolution sampling new images factor better previously published k band data paper present data form profiles surface brightness color ellipticity major axis position angle well greyscale maps surface brightness h k j h h k colors compare surface brightness color profiles literature find good agreement data discussed detail three subsequent publications analyze morphologies seyfert normal hosts quantify strength nonaxisymmetric features disks relationship nuclear activity address question bar fraction seyferts normal galaxies analyze color information framework emission mechanisms seyfert non active galaxies ,astro-ph
3870,3870,study rotation affects observable amplitudes high order g mixed r g modes examine prospects detection identification formalism described detail relies nonadiabatic generalization traditional approximation numerical results presented number unstable modes model spb star rotation rates km shown rotation large effect mode visibility light mean radial velocity variations cases fast rotation impairs mode detectability g modes light variation townsend b already noted helps detection radial velocity variation mixed modes exist sufficiently fast rotation also easily seen radial velocity amplitude ratios phase differences strongly dependent aspect rotational velocity mode latter dependence essential mode identification ,astro-ph
3871,3871,lyman continuum lyc emitters z green pea gp galaxies possible analogs sources reionized universe present hst cos spectra highly ionized gps investigate correlations ly alpha galaxy properties low ionization uv lines galaxies high higher h alpha equivalent widths ews high intrinsic ly alpha production may explain prevalence high ly alpha ews among gps ly alpha escape fraction closely linked low gas covering fractions implying clumpy gas geometry narrow ly alpha velocity peak separation delta v lya correlates ionization state suggesting density bounded geometry therefore suggest delta v lya may trace residual transparency low column density pathways metallicity associated delta v lya trend may result catastrophic cooling around low metallicity star clusters generates compact geometry dense clouds within low density inter clump medium find relative strength low ionization uv emission absorption correlates ly alpha emission strength related ly alpha profile shape however expected optically thin objects gps lowest delta v lya show weak low ionization emission weak absorption strengths low ionization absorption emission lines stacked spectrum correspond individual spectrum galaxies high contain high fraction lyc emitter candidates alone insufficient diagnostic lyc escape ,astro-ph.GA
3872,3872,india multi lingual country roman script often used alongside different indic scripts text document develop script specific handwritten optical character recognition ocr system therefore necessary identify scripts handwritten text correctly paper present system automatically separates scripts handwritten words document written bangla devanagri mixed roman scripts script separation technique first extract text lines words document pages using script independent neighboring component analysis technique designed multi layer perceptron mlp based classifier script separation trained different wordlevel holistic features two equal sized datasets one bangla roman scripts devanagri roman scripts prepared system evaluation respective independent text samples word level script identification accuracies achieved ,cs.LG
3873,3873,recently maldacena swanson suggested new limit string theory ads times background called near flat space limit resulting reduced theory interpolates pp wave limit giant magnon type string solutions shown reduced model possess many features original theory hand theories less supersymmetry great importance string gauge theory correspondence paper study near flat limit reduction string theory maldacena nunez background dual n yang mills theory reduced model interpolates pp wave limit certain magnon type subsector theory similarity structures reduced model obtained maldacena swanson indicates possibility existence integrable subsectors strings maldacena nunez background ,hep-th
3874,3874,article derive new stepsize adaptation normalized least mean square algorithm nlms describing task linear acoustic echo cancellation bayesian network perspective similar well known kalman filter equations model acoustic wave propagation loudspeaker microphone latent state vector define linear observation equation model relation state vector observation well linear process equation model temporal progress state vector based additional assumptions statistics random variables observation process equation apply expectation maximization em algorithm derive nlms like filter adaptation exploiting conditional independence rules bayesian networks reveal resulting em nlms algorithm stepsize update equivalent optimal stepsize calculation proposed yamamoto kitayama adopted many textbooks main difference instantaneous stepsize value estimated step em algorithm instead approximated artificially extending acoustic echo path em nlms algorithm experimentally verified synthesized scenarios white noise male speech input signal ,stat.ML
3875,3875,paper establish c alpha regularity free boundary optimal transport problem dimensions ,math.AP
3876,3876,paper introduces method efficiently inferring high dimensional distributed quantity observations quantity interest qoi approximated basis dictionary learned training set coefficients associated approximation qoi basis determined minimizing misfit observations obtain probabilistic estimate quantity interest bayesian approach employed qoi treated random field endowed hierarchical prior distribution closed form expressions obtained posterior distribution main contribution present work lies derivation emph representation basis consistent observation chain used infer associated coefficients resulting dictionary tailored observable sensors accurate approximating posterior mean algorithm deriving observable dictionary presented method illustrated estimation velocity field open cavity flow handful wall mounted point sensors comparison standard estimation approaches relying principal component analysis k svd dictionaries provided illustrates superior performance present approach ,stat.ML
3877,3877,solid noble gases ar xe kr equations state melting data fitted applying lindemann gilvarry criterion ,cond-mat.mtrl-sci
3878,3878,present method compute shell effects processes involving resonant particles hadron colliders possibility include realistic cuts decay products method based effective theory approach unstable particle production example applied channel single top production lhc ,hep-ph
3879,3879,study pointwise behavior positive solutions nonlinear integral equations related inequalities type begin equation u x int omega g x g u sigma h end equation omega sigma locally compact measure space g x colon omega times omega kernel h ge measurable function g colon infty infty monotone function problem motivated semilinear fractional laplace equation begin equation delta frac alpha u g u sigma mu quad text omega quad u text omega c end equation measure coefficients sigma mu g u u q q mathbb r setminus alpha n domains omega subseteq mathbb r n riemannian manifolds positive green function g ,math.AP
3880,3880,emph sign pattern matrix matrix whose entries set emph minimum rank respectively emph rational minimum rank sign pattern matrix cal minimum ranks real respectively rational matrices whose entries signs equal corresponding entries cal sign pattern cal said emph condensed cal zero row column two rows columns identical negatives paper new direct connection condensed times n sign patterns minimum rank r point n hyperplane configurations mathbb r r established particular condensed sign patterns minimum rank closed related point line configurations plane proved sign pattern cal minimum rank r geq number zero entries column cal r rational minimum rank cal also r furthermore construct smallest known sign pattern whose minimum rank whose rational minimum rank greater ,math.CO
3881,3881,present new approach dielectric metasurface design relies single resonator per unit cell produces robust high quality factor fano resonances approach utilizes symmetry breaking highly symmetric resonator geoemetries cubes induce couplings otherwise orthogonal resonator modes particular design perturbations couple bright dipole modes dark dipole modes whose radiative decay suppressed local field effects array approach widely scalable near infrared radio frequencies first unravel fano resonance behavior numerical simulations germanium resonator based metasurface achieved quality factor um present two experimental demonstrations operating near infrared um silicon based implementation achieved quality factor gallium arsenide based structure achieves quality factor highest near infrared quality factor experimentally demonstrated date kind metasurfaces importantly large electromagnetic field enhancements appear within resonators fano resonant frequencies envision combining high quality factor high field enhancement resonances nonlinear active gain materials gallium arsenide lead new classes active optical devices ,physics.optics
3882,3882,transiting exoplanetary systems surpassingly important among planetary systems since provide widest spectrum information planet host star transiting planet eccentric orbit duration transits sensitive orientation orbital ellipse relative line sight precession orbit results systematic variation duration individual transit events observed period successive transits p obs periastron ellipse slowly precesses due general relativity possibly presence planets system secular precession detected long term change p obs transit timing variations ttv transit duration variations tdv estimate corresponding precession measurement precision repeated future observations known eccentric transiting exoplanetary systems xo b hd b gj b hd b using existing planned space borne instruments tdv measurement improves precession detection sensitivity orders magnitude ttv measurement find tdv measurements year period typically detect precession rate precision well exceeding level predicted general relativity ,astro-ph
3883,3883,galactic hi emission profiles area several large scale filaments velocities ranging km km overlap decomposed gaussian components eighteen families components defined similarities center velocity line width identified related small scale structure high frequency continuum emission observed wmap spacecraft evidenced internal linear combination ilc map hinshaw et al center velocities gaussian families summarize properties hi along lines sight given area used focus hi channel maps phenomenon close associations hi ilc peaks reported previous papers dramatically highlighted particular interest two pairs hi peaks straddles continuum peak previously hypothesized model producing continuum radiation verschuur involving free free emission electrons examined light new data choosing reasonable values parameters required evaluate model distance associated hi ilc features order pc associated h alpha radiation expected electrons involved exist throughout milky way mechanism clumping separation neutrals electrons needs explored ,astro-ph.GA
3884,3884,corot observations beta cephei star hd uncover unexpectedly rich frequency spectrum addition several heat driven modes far two processes proposed explain behaviour presence stochastic oscillations excitation time dependent frequencies nonlinear resonance argue third explanation observations form chaos due nonlinear behaviour dominant radial mode long term frequency stability dominant radial mode studied using archival data spanning roughly years nonlinear time series analysis techniques applied corot observations observations compared simulations simple nonlinear oscillator show chaos offers one single explanation many observed features structure autocorrelation power spectrum long term frequency shift power excess wide range frequencies power spectrum however mixture opacity driven linear oscillations nonlinear oscillations complicate nonlinear time series analysis techniques ,astro-ph.SR
3885,3885,dynamical jets generally found light bridges lbs key studying sunspots decays far formation mechanism fully understood paper used state art observations goode solar telescope interface region imaging spectrograph spectro polarimeter board hinode atmospheric imaging assembly aia board solar dynamics observatory analyze fan shape jets lbs detail continuous upward motion jets ascending phase found h alpha velocity lasts minutes associated h alpha line wing enhancements two mini jets appear upon bright fronts fan shape jets visible aia aa aa channels time interval short minute two kinds small scale convective motions identified photospheric images along h alpha line wing enhancements one seems associated formation new convection cell manifests motion dark lane passing convection cell finding three lobes stokes v profiles inversion nicole code indicates magnetic field lines opposite polarities lbs h alpha aa images found ribbon like brightenings propagating along lbs possibly indicating slipping reconnection observation supports fan shape jets study caused magnetic reconnection photospheric convective motions play important role triggering magnetic reconnection ,astro-ph.SR
3886,3886,describe novel classifier tree structure designed using information theory concepts information network made information nodes compress input data multiplexers connect two input nodes output node information node trained independently others minimize local cost function minimizes mutual information input output constraint keeping given mutual information output target information bottleneck show system able provide good results terms accuracy shows many advantages terms modularity reduced complexity ,cs.LG
3887,3887,properties extreme horizontal branch stars quite well understood much uncertainty surrounds many paths bring star peculiar configuration asteroseismology pulsating ehb stars performed number objects bringing us stage comparisons inferred properties evolutionary models becomes feasible review outline current understanding formation evolution stars emphasis recent progress aim show physical parameters derived asteroseismology enable discrimination different evolutionary models ,astro-ph.SR
3888,3888,hierarchical models predict massive early type galaxies metgs derive massive violent merging sequences occurred universe however role wet mixed dry major mergers assembly metgs questioned recent observations developed semi analytical model test feasibility major merger origin hypothesis metgs accounting effects galaxy evolution major mergers strictly reported observations model proves feasible reproduce observed number density evolution metgs since z accounting coordinated effects wet mixed dry major mergers also reconcile different assembly redshifts derived hierarchical models mass downsizing data metgs considering metg observed certain redshift necessarily place since model predicts wet major mergers controlled metgs buildup since z although dry mixed mergers also played essential role bulk assembly took place z nearly frozen z due negligible number major mergers occurred per existing metg since model suggests major mergers main driver observational migration mass massive end blue galaxy cloud red sequence last gyr ,astro-ph.CO
3889,3889,distance metric plays important role nearest neighbor nn classification usually euclidean distance metric assumed mahalanobis distance metric optimized improve nn performance paper study problem embedding arbitrary metric spaces euclidean space goal improve accuracy nn classifier propose solution appealing framework regularization reproducing kernel hilbert space prove representer like theorem nn classification embedding function determined solving semidefinite program interesting connection soft margin linear binary support vector machine classifier although main focus paper present general theoretical framework metric embedding nn setting demonstrate performance proposed method benchmark datasets show performs better mahalanobis metric learning algorithm terms leave one generalization errors ,stat.ML
3890,3890,paper new manufacturing process aimed developing stable sio sin patterned electrets using deep reactive ion etching drie step application electret vibration energy harvesters veh electrets charged positive corona discharge show excellent stability high surface charge density reach mc mum thick layers even fine patterning mum harsh temperature conditions deg c paving way new electret veh designs manufacturing processes ,cond-mat.mtrl-sci
3891,3891,show optical properties oblique layered system two kinds isotropic materials described using concept transformation media long thickness layers much smaller wavelength connection transformation media established show oblique layered system serve universal element build variety interesting functional optical components wave splitters wave combiners one dimensional cloaking devices reflectionless field rotators ,physics.optics
3892,3892,observed locally measured hubble parameter converges quickest background value dipole structure velocity field smallest reference frame local group galaxies study statistical properties lorentz boosts respect cosmic microwave background frame make hubble flow look uniform around particular observer use large n body simulation extract dependence boost velocities local environment underdensities overdensities bulk flows find observation unexpected located underdensity indeed case position universe amplitude measured boost velocity location consistent expectation standard cosmology ,astro-ph.CO
3893,3893,given graph vertices deemed interesting priori vertex nomination task order remaining vertices nomination list concentration interesting vertices top list previous work yielded several approaches problem theoretical results setting graph drawn stochastic block model sbm including vertex nomination analogue bayes optimal classifier paper prove maximum likelihood ml based vertex nomination consistent sense performance ml based scheme asymptotically matches bayes optimal scheme prove theorems form model parameters known unknown additionally introduce prove consistency related scalable restricted focus ml vertex nomination scheme finally incorporate vertex edge features ml based vertex nomination briefly explore empirical effectiveness approach ,stat.ML
3894,3894,give full explanation noiseless subsystem protects single qubit collective errors corresponding recursive scheme described c k li et al representation theory point view furthermore extend construction qudits influence collective su errors find recursive scheme asymptotic encoding rate ,quant-ph
3895,3895,molecular conduction channels two ferromagnetic electrodes produce strong exchange coupling dramatic effect spin transport thus enabling realization novel logic memory devices however fabrication molecular spintronics devices extremely challenging inhibits insightful experimental studies recently produced multilayer edge molecular spintronics devices memsds bridging organometallic molecular clusters omcs across nm thick insulator magnetic tunnel junction mtj along exposed side edges memsds exhibited unprecedented increase exchange coupling ferromagnetic films dramatic changes spin transport paper focuses dramatic current suppression phenomenon exhibited memsds room temperature event current suppression effective memesds current reduced much six orders magnitude compared leakage current level mtj test bed suppressed current state memsd transport affected temperature light radiation magnetic field suppressed current state memsd also showed photovoltaic effect study motivates investigation memsds involving combinations mtjs promising magnetic molecules like single molecular magnets porphyrin observation current suppression similar systems unequivocally establish utility memsd approach ,cond-mat.mes-hall
3896,3896,brane world theories contain additional degrees freedom related geometry extra dimension space understood brane oscillations branons case fundamental gravitational scale much larger brane tension scale branons extra degrees freedom low energies coming extra dimensions branons generically stable weakly interacting massive produced next generation colliders time natural wimp like candidates dark matter ,hep-ph
3897,3897,describe surface structure consisting metal air interface metallic part consists two metallic segments periodic modulation interface structure possesses different transmissivity surface plasmon polariton incident one side surface plasmon polariton incident opposite side asymmetric transmission surface plasmon polariton based suppression zero order bragg beam certain value modulation depth transmitted structure diffraction efficiencies bragg beams modified varying period grating angle incidence certain range incidence angle one observe asymmetry transmittance mode mode completely suppressed varying material geometrical parameters diffractive structure one control contrast transmission characterizes degree asymmetry property structure demonstrated results computer simulation calculations ,physics.optics
3898,3898,talk give brief description formulation chiral gauge symmetries fuzzy sphere particular fermion doublers shown absent correct anomaly equation two dimensions obtained corresponding continuum limit ,hep-th
3899,3899,several sparsity constrained algorithms orthogonal matching pursuit frank wolfe algorithm sparsity constraints work iteratively selecting novel atom add current non zero set variables selection step usually performed computing gradient looking gradient component maximal absolute entry step computationally expensive especially large scale high dimensional data work aim accelerating sparsity constrained optimization algorithms exploiting key observation algorithms work one needs coordinate gradient top entry hence introduce algorithms based greedy methods randomization approaches aim cheaply estimating gradient top entry another contribution cast problem finding best gradient entry best arm identification multi armed bandit problem owing novel insight able provide bandit based algorithm directly estimates top entry efficient way theoretical observations stating resulting inexact frank wolfe orthogonal matching pursuit algorithms act high probability similarly exact versions also given carried several experiments showing greedy deterministic bandit approaches propose achieve acceleration order magnitude efficient exact gradient used algorithms omp frank wolfe cosamp ,cs.LG
3900,3900,structure comprising coupled pair two dimensional arrays oblate plasmonic nanoellipsoids dielectric host medium proposed superlens optical domain horizontal vertical polarizations means simulations demonstrated structure formed silver nanoellipsoids capable restoring subwavelength features object polarizations distances larger half wavelength bandwidth subwavelength resolution cases large ,physics.optics
3901,3901,h molecule detected many lines sight within central molecular zone cmz exceptionally large column densities unusual excitation properties compared diffuse local clouds detection metastable level suggested signature warm diffuse gas cmz use meudon pdr code examine relationship column density h cosmic ray ionization rate zeta large values zeta study impact various mechanisms excite h metastable state produce grids pdr models exploring different parameters zeta size clouds metallicity infer physical conditions best match observations toward ten lines sight cmz one herschel observations hf oh ho ho used additional constraints check results found h also account observations molecules find linear relationship n h zeta holds certain value cosmic ray ionization rate depends proton density value zeta sim times explains large observed h column density excitation metastable level cmz also reproduces n oh n ho n ho detected toward sgr b n confirm cmz probed h diffuse nh lesssim cm warm sim k warm medium due cosmic ray heating also find diffuse component probed h must fill large fraction cmz finally suggest warm gas cmz enables efficient h formation via chemisorption sites pdrs contributes enhance abundance h high cosmic ray flux environment ,astro-ph.GA
3902,3902,paper propose new fuzzy clustering algorithm based mode seeking framework given dataset mathbb r define regions high density call cluster cores consider random walk neighborhood graph built top data points designed attracted high density regions strength attraction controlled temperature parameter beta membership point given cluster probability random walk hit corresponding cluster core many properties random walks hitting times commute distances etc dots shown enventually encode purely local information number data points grows show regularization introduced use cluster cores solves issue empirically show choice beta influences behavior algorithm small values beta result close hard mode seeking whereas beta close result similar output fuzzy spectral clustering finally demonstrate scalability approach providing fuzzy clustering protein configuration dataset containing million data points dimensions ,stat.ML
3903,3903,characterize first myr evolution circumstellar disks unified study infrared properties members young clusters associations ages myr myr ngc ngc ngc ngc ngc ngc ic ic ic chamaeleon orion oba obb taurus b eta pictoris moving group r ho ophiuchi associations argus carina columba scorpius centaurus tucana horologium work features filtering technique flag noisy backgrounds method based probability distribution deflections p obtain statistically valid photometry faint sources use evolutionary trend transitional disks constrain overall behavior bright disks find fraction disks three times brighter stellar photospheres mu decays relatively slowly initially much rapidly myr however continuing component myr probably due primarily massive clouds debris generated giant impacts oligarchic chaotic growth phases terrestrial planets contribution primordial disks excluded evolution incidence oligarchic chaotic debris disks described empirically log normal function peak myr including original population post peak mean duration myr ,astro-ph.SR
3904,3904,understanding exploiting remarkable optical electronic properties phosphorene require mass production methods avoid chemical degradation solution based strategies developed scalable exfoliation black phosphorus techniques thus far employed anhydrous organic solvents effort minimize exposure known oxidants cost limited exfoliation yield flake size distribution present alternative phosphorene production method based surfactant assisted exfoliation post processing black phosphorus deoxygenated water comprehensive microscopic spectroscopic analysis approach shown yield phosphorene dispersions stable highly concentrated comparable micromechanically exfoliated phosphorene structure chemistry due high exfoliation efficiency process resulting phosphorene flakes thinner anhydrous organic solvent dispersions thus allowing observation layer dependent photoluminescence monolayer limit furthermore demonstrate preservation electronic properties following solution processing aqueous exfoliated phosphorene flakes employed field effect transistors high drive currents current modulation ratios overall method enables isolation mass production layer phosphorene accelerate ongoing efforts realize diverse range phosphorene based applications ,cond-mat.mtrl-sci
3905,3905,utilizing series n body simulations argue gravitationally bound stellar clusters modest population evolve differently picture presented classical dynamical relaxation theory system massive stars rapidly sink towards center form binary systems binaries efficiently heat cluster reversing incipient core contraction driving subsequent phase global expansion previous theoretical studies demonstrating deep persistent dynamical relaxation either conflated process mass segregation ignored three body interactions else adopted artificial assumption cluster members single stars identical mass uniform mass cluster binary formation greatly delayed confirm numerically analytically relative duration core contraction global expansion effected stellar evolution causes massive stars die form binaries clusters higher n epoch dynamical relaxation lasts progressively longer periods extrapolating results much larger populations understand least qualitatively globular clusters reach point true core collapse ,astro-ph.SR
3906,3906,spectral fingerprints molecules mostly accessible terahertz mid infrared ranges efficient molecular detection technologies rely broadband coherent light sources frequencies thz quantum cascade lasers achieve octave spanning bandwidths however tunability wavelength selectivity often constrained geometry cavity recently introduced quantum cascade random lasers represent alternative sources thz light random scattering provides required field confinement random resonator geometry greatly relaxes wavelength selectivity thus producing radiation spectrally broadband collimated far field yet intrinsic randomness devices spectral emission strongly restricts scope potential applications work demonstrate optical adaptive control tuning quantum cascade random lasers specificity random laser sources exploited locally modify system permittivity near infrared nir laser beam thereby substantially reconfigure distribution disorder using spatial light modulator combined optimization procedure nir illumination spatially modulated reshape spectral emission transform initially multimode laser single mode source harnessed perform self referenced spectroscopic measurements moreover show local nir perturbations used sense linear nonlinear interactions amongst modes near field work points way towards design broadly tunable thz sources greatly relaxed fabrication constraints ,physics.optics
3907,3907,one famous results theory random graphs establishes threshold hamiltonicity erdos renyi random graph g n p around p log n log log n n much research done extend increasingly challenging random structures particular recent result frieze determined asymptotic threshold loose hamilton cycle random uniform hypergraph connecting uniform hypergraphs edge colored graphs work consider setting edge colored graphs prove result achieves best possible first order constant specifically edges g n p randomly colored set n colors p log n n show one almost always find hamilton cycle property edges distinctly colored rainbow ,math.CO
3908,3908,theoretically study relaxation electron orbital states double quantum dot system due two phonon processes particular calculate relaxation rates depend separation distance quantum dots strength quantum dot confinement lattice temperature enhancement rates specific inter dot distances lattice temperatures relative strength different scattering channels discussed results show although low temperatures sim k two phonon processes almost four orders magnitude weaker compared one phonon processes relaxing electron orbital states room temperature important one phonon processes ,cond-mat.mes-hall
3909,3909,three space dimensions consider compressible inviscid model describing time evolution two fluids sharing velocity enjoying algebraic pressure closure employing technique convex integration prove existence infinitely many global time weak solutions smooth initial data also show piecewise constant initial densities exists suitable initial velocity problem admits infinitely many global time weak solutions conserve total energy structure two fluid model crucial analysis adaptations main results two fluid models like liquid gas flow available local time existence uniqueness classical solutions also shown ,math.AP
3910,3910,recent advances n body simulations dark matter halos shown three parameter models particular einasto profile characterized ln rho r ln r r shape parameter alpha able produce better fits spatial density profiles two parameter models like navarro frenk white nfw moore et al profiles paper present first time analytically motivated form surface mass density einasto family dark matter haloes terms spatial density parameters wide range shape parameter alpha model describes projected einasto profile remarkably well r errors less per cent alpha less per cent alpha large model thus used fit strong weak lensing observations galaxies clusters whose total spatial density distributions believed einasto like given dependence model parameters one reliably estimate structural parameters spatial density observations also consider sersic like parametrization family projected einasto profiles observe fits sersic profile sensitive whether one fits projected density linear scale logarithmic scale yield widely varying results structural parameters einasto like systems inferred fits sersic profile used caution ,astro-ph.CO
3911,3911,calculate dilepton production rates fireball adapted kinematical conditions realized ultrarelativistic heavy ion collisions broad range beam energies freeze state fireball fixed hadronic observables use information combined initial geometry collision region follow space time evolution fireball assuming entropy conservation bulk thermodynamic properties uniquely obtained equation state eos specified high temperature qgp phase modelled non perturbative quasiparticle model incorporates phenomenological confinement description adapted lattice qcd results hadronic phase interpolate eos region resonance gas approach seems applicable keeping track possible overpopulation pion phase space way fireball evolution specified without reference dilepton data thus eliminating adjustable parameter rate calculations dilepton emission qgp phase calculated within quasiparticle model hadronic phase temperature finite baryon density effects photon spectral function incorporated existing dilepton data ceres agev pb au collisions well described prediction phenix setup rhic sqrt agev given ,hep-ph
3912,3912,provide evidence five long standing basis exchange conjectures matroids proving enormous class sparse paving matroids also explore role matroids may play following problem function size ground set greatest number cyclic flats matroid ,math.CO
3913,3913,morphology massive star forming galaxies high redshift often dominated giant clumps mass msun size pc previous studies proposed giant clumps might important role evolution host galaxy particularly building central bulge however depends whether clumps live long enough migrate original location disc whether get disrupted stellar feedback reaching centre galaxy use cosmological hydrodynamical simulations fire feedback realistic environments project implement explicit treatments stellar feedback ism physics study properties clumps follow evolution giant clumps massive stellar mass msun z discy gas rich galaxy redshift z z even though clumpy phase galaxy lasts gigayear individual gas clumps short lived mean lifetime massive clumps myr time turn gas stars disrupted similar local gmcs clumps msun account total star formation galaxy clumpy phase producing msun stars find evidence net inward migration clumps within galaxy number giant clumps mass decrease lower redshifts following decrease overall gas fraction star formation rate ,astro-ph.GA
3914,3914,permutation group said quasiregular every transitive constituent regular quasiregular coherent configuration thought combinatorial analog group transitive constituents replaced homogeneous components paper interested question configuration schurian e formed orbitals permutation group separable e uniquely determined intersection numbers terms old result hanna neumann sense dual statement quasiregular coherent configurations cyclic homogeneous components schurian present paper establish duality precise form b generalize latter result proving quasiregular coherent configuration schurian separable groups associated homogeneous components distributive lattices normal subgroups ,math.CO
3915,3915,determine temperature profile magnetic nanocontacts submitted large current densities commonly used spin torque oscillator behavior experimentally quadratic current induced increase resistance joule heating independent applied temperature k k modeling experimental rate current induced nucleation vortex nanocontact assuming thermally activated process consistent local temperature increase k k simulations heat generation diffusion actual tridimensional geometry conducted indicate temperature independent efficiency heat sinking electrodes combined localized heating source arising nanocontact resistance also essentially temperature independent practical currents conclude local increase temperature typically k extends nm nanocontact findings imply taking account current induced heating nanoscale essential understanding magnetization dynamics nanocontact systems ,cond-mat.mes-hall
3916,3916,spectrum electromagnetic collective excitations dirac semimetals placed quantizing magnetic field considered found landau damping regions using energy momentum conservation law allowed transitions one particle states electron excitations analysis dispersion equations longitudinal transverse waves near window boundaries landau damping regions reveals different types collective excitations also indicate features universal broadening cyclotron absorption magnetic field variation systems linear dispersion electron spectrum use obtained spectrum also allows us predict number oscillation resonance effects field magneto optical phenomena ,cond-mat.mes-hall
3917,3917,construct weak solutions navier stokes inequality u cdot left partial u nu delta u u cdot nabla u nabla p right leq mathbb r blow single point x set times subset mathbb r cantor set whose hausdorff dimension least xi preassigned xi solutions constructed scheffer comm math phys offer simpler perspective constructions sharpen approach construct smooth solutions navier stokes inequality time interval satisfying approximate equality left u cdot left partial u nu delta u u cdot nabla u nabla p right right l infty leq vartheta norm inflation u l infty geq mathcal n u l infty preassigned mathcal n vartheta furthermore extend approach construct weak solution euler inequality u cdot left partial u u cdot nabla u nabla p right leq satisfies approximate equality nu blows cantor set times ,math.AP
3918,3918,analyze eclipsing binaries ebs large magellanic cloud b type main sequence ms primaries approx odot orbital periods p days photometrically monitored optical gravitational lensing experiment utilize three stage automated pipeline classify ebs fit physical models light curves detached well defined ebs unique parameters determined recover intrinsic binary statistics correcting selection effects uncover two statistically significant trends age first younger ebs tend reside dustier environments larger photometric extinctions empirical relation implemented modeling stellar populations second younger ebs generally large eccentricities demonstrates massive binaries moderate orbital periods born maxwellian thermal orbital velocity distribution indicates formed via dynamical interactions addition age eccentricity anticorrelation provides direct constraint tidal evolution highly eccentric binaries containing hot ms stars radiative envelopes intrinsic fraction b type ms stars stellar companions q orbital periods p days pm find early type binaries p days weighted significantly toward small mass ratios q approx different results previous observations closer binaries p days indicates early type binaries slightly wider orbital separations experienced substantially less coevolution competitive accretion formation circumbinary disk ,astro-ph.SR
3919,3919,faint star kic observed kepler satellite frequencies amplitudes ppm detected two dominant frequencies c mu hz interpreted radial modes accompanied large number combination frequencies small additional modulation c frequency also seen interpreted rotation frequency star corresponding prediction slow rotation confirmed spectrum v sin pm km obtained analysis spectrum shows star one coolest delta sct variables also determine teff pm k log g pm compatible observed frequencies radial modes normal solar abundances found ell frequency quintuplet also detected frequency separation consistent predictions measured rotation rate remarkable result absence additional independent frequencies amplitude limit near ppm suggesting star stable forms nonradial pulsation frequency spectrum star emphasizes need caution interpreting low frequencies delta sct stars independent gravity modes low frequency peak c kic fact frequency difference two dominant modes repeated various frequency combinations involving two dominant modes relative phases combination frequencies show strong correlation frequency physical significance result clear ,astro-ph.SR
3920,3920,study generalization r r duality arbitrary conformally invariant sigma models isometry show pair dual sigma models represented quotients self dual sigma model obtained gauging different combinations chiral currents observation used clarify interpretation generalized duality symmetry conformal field theory extend results n supersymmetric sigma models ,hep-th
3921,3921,assuming spatially flat flrw line element employing hamiltonian formalism noncommutative nc setting brans dicke bd theory introduced investigate gravity driven acceleration kinetic inflation nc bd cosmology despite commutative case scale factor bd scalar field obtained power law forms terms cosmic time herein nc model see power law scalar factor multiplied dynamical exponential warp factor warp factor depends nc parameter also momentum conjugate associated bd scalar field small values parameter obtain appropriate inflationary solution overcome problems within standard bd cosmology efficient manner moreover see graceful exit early acceleration epoch towards decelerating radiation epoch provided late times due presence nc parameter obtain zero acceleration epoch interpreted coarse grained explanation ,gr-qc
3922,3922,explore extent spitzer irs spectra taken low spectral resolution used quantitative studies organic molecular emission disks surrounding low mass young stars use spitzer irs spectra taken high low resolution modules sources investigate whether possible define line indices measure trends strength molecular features low resolution data find trends hcn emission strength seen high resolution data recovered low resolution data examining factors influence hcn emission strength find low resolution hcn flux modestly correlated stellar accretion rate x ray luminosity correlations kind perhaps expected based recent observational theoretical studies inner disk atmospheres results demonstrate potential using large number low resolution disk spectra reside spitzer archive study factors influence strength molecular emission disks studies complement results much smaller number circumstellar disks observed high resolution irs ,astro-ph.SR
