,Id,Abstract,Category
7226,7226,reparameterization gradient become widely used method obtain monte carlo gradients optimize variational objective however technique easily apply commonly used distributions beta gamma without approximations practical applications reparameterization gradient fit gaussian distributions paper introduce generalized reparameterization gradient method extends reparameterization gradient wider class variational distributions generalized reparameterizations use invertible transformations latent variables lead transformed distributions weakly depend variational parameters results new monte carlo gradients combine reparameterization gradients score function gradients demonstrate approach variational inference two complex probabilistic models generalized reparameterization effective even single sample variational distribution enough obtain low variance gradient ,stat.ML
7227,7227,discuss three formally different formulas normalization quasinormal modes currently use modeling optical cavities plasmonic resonators show complementary provide result regardless formula used normalization one use norm define effective mode volume use purcell factor calculations ,physics.optics
7228,7228,consider geodesic motion symmetric moduli spaces arise timelike spacelike reductions supergravity theories geodesics correspond timelike respectively spacelike p brane solutions lifted p dimensional flat space particular consider problem constructing emph minimal generating solution geodesic minimal number free parameters geodesics generated isometries give intrinsic characterization solution wide class orbits various supergravities different dimensions apply method three cases einstein vacuum solutions ii extreme non extreme black holes n supergravity relation n stu black holes iii euclidean wormholes geq case iii present easy general criterium existence regular wormholes given scalar coset ,hep-th
7229,7229,continue investigate properties earlier defined functions fm gm depend initial arithmetic function f papers values f fine numbers investigate functions fi gi function derive explicit formula give combinatorial interpretation appears g g well known combinatoric object called catalan triangles finish identity consisting ten items ,math.CO
7230,7230,studied gamma p p pi eta reaction paying attention two main mechanisms low energies gamma p delta eta delta gamma p delta pi n driven photoexcitation delta second one involves mechanism leads triangle singularity able evaluate quantitatively cross section process show agrees experimental determination yet differences standard partial wave analysis include explicitly triangle singularity exercise also shows convenience explore possible triangle singularities reactions standard partial analysis extended accommodate ,hep-ph
7231,7231,investigate footing time dependent electronic transport properties vibrational dynamics molecular junction show fluctuations molecular vibron displacement electronic current across junction undergo damped oscillations towards steady state assign former onset electron tunneling events assisted vibron emission time dependent build electron hole correlations revealed departure charge transfer statistics generalized binomial one critical time tc phonon back action tunneling electrons shown amplify accelerate build mechanism ,cond-mat.mes-hall
7232,7232,show multi branes system high temperature may exist thermal cosmological phase usual tachyon inflation though thermal phase transitory may interesting applications early tachyon brane cosmology ,hep-th
7233,7233,explore influence nanoporous structure thermal relaxation electrons holes excited ultrashort laser pulses sim fs thin gold films plasmon decay hot electron hole pairs results generation fermi dirac distribution thermalized temperature mathrm e higher lattice temperature mathrm l relaxation times energy exchange electrons lattice measured pump probe spectroscopy slowed nanoporous structure resulting much higher peak mathrm e bulk gold films electron phonon coupling constant debye temperature found scale metal filling factor f two temperature model reproduces data results open way electron temperature control metals engineering nanoporous geometry ,cond-mat.mtrl-sci
7234,7234,sparse versions principal component analysis pca imposed simple yet powerful ways selecting relevant features high dimensional data unsupervised manner however several sparse principal components computed interpretation selected variables difficult since axis sparsity pattern interpreted separately overcome drawback propose bayesian procedure called globally sparse probabilistic pca gsppca allows obtain several sparse components sparsity pattern allows practitioner identify original variables relevant describe data end using roweis probabilistic interpretation pca gaussian prior loading matrix provide first exact computation marginal likelihood bayesian pca model avoid drawbacks discrete model selection simple relaxation framework presented allows find path models using variational expectation maximization algorithm exact marginal likelihood maximized path approach illustrated real synthetic data sets particular using unlabeled microarray data gsppca infers much relevant gene subsets traditional sparse pca algorithms ,stat.ML
7235,7235,present high spatial resolution studies density field predicted lagrangian perturbation approximations third order first order approximation equivalent zel dovich approximation type initial data analyzed study performed two simple models allow studying typical features clustering process early non linear regime calculate initial perturbation potentials solutions poisson equations algebraically automate calculation given initial random density field presented models may also useful questions addressed lagrangian perturbation solutions comparison different approximation schemes accompanying paper investigate detailed comparison various n body integrators using models karakatsanis buchert results present paper include following collapse accelerated significantly higher order corrections confirming previous results moutarde etal spatial structure density patterns predicted zel dovich approximation differs much predicted second third order lagrangian approximations second order effects amount internal substructures second generation pancakes filaments clusters also observed n body simulations third order effect gives rise substructuring secondary mass shells hierarchy shell crossing singularities form features small high density clumps intersections caustics interprete gravitational fragmentation ,astro-ph
7236,7236,change point detection time series aims discover time points unknown underlying physical process generates time series data changed found existing approaches become less accurate underlying process complex generates large varieties patterns time series address shortcoming propose shape cd simple fast accurate change point detection method shape cd uses shape based features model patterns conditional neural field model temporal correlations among time regions evaluated performance shape cd using four highly dynamic time series datasets including extrasensory dataset classes shape cd demonstrated improved accuracy higher auc faster computational speed compared existing approaches furthermore shape cd model consists hundreds parameters require less data train deep supervised learning models ,cs.LG
7237,7237,paper claims lemmens seidel equiangular sets lines angle proved carefully analyzing pillar decompositions aid uniqueness two graphs vertices neumann theorem generalized sense r equiangular lines mathbb r r angle quite restricted together techniques finding saturated equiangular sets determine maximum size equiangular sets exactly r dimensional euclidean space r ,math.CO
7238,7238,present detailed theoretical analysis image transmission via single multimode fiber mmf single mmf imaging model developed study light wave propagation light source camera using free space fourier optics theory mode coupling theory mathematical expression obtained complete single mmf imaging system validated image transmission simulations model believed first theoretical model describe complete mmf imaging system based transmission individual modes therefore model robust capable analyzing mmf image transmission specific mode coupling conditions use model study bending induced image blur single mmf image transmission result found good agreement existing experimental studies provide important insights future mmf imaging system developments ,physics.optics
7239,7239,search acoustic analogues spherical symmetric black hole pointlike source show gravitational system dynamical counterpart constrained steady motion fluid planar source equations governing dynamics gravitational system exactly mapped governing motion fluid different meaning singularities sources fluid dynamics general relativity also discussed whereas latter pointlike source always associated curvature singularity former presence sources necessarily imply divergences fields ,gr-qc
7240,7240,metal organic vapor phase epitaxy gan growth mode sensitive reactor temperature study v pit shaped gan grown normal c plane cone patterned sapphire substrate decreasing growth temperature high temperature gan around oc leads dimensional growth gan called wm well describes shape bottom gan v pit right top sapphire cone regular arrangement v pits follows patterns sapphire substrate strictly two types semipolar facets expose sidewalls v pits furthermore raising growth temperature oc growth mode gan transferred demonsional growth accordingly size v pits becomes smaller area c plane gan becomes larger total thickness gan keeps almost unchanged process long demonsional growth lasts v pits disappear flat c plane gan remains means area ratio c plane semipolar plane gan controlled duration time demonsional growth ,cond-mat.mtrl-sci
7241,7241,major challenges fabricate quantum processors future nano solid state devices material modification techniques nanometre resolution suppression statistical fluctuations dopants qubit carriers based segmented ion trap mk laser cooled ions realized deterministic single ion source operate huge range sympathetically cooled ion species isotopes ionic molecules deterministically extracted predetermined number ions demand measured longitudinal velocity uncertainty spatial beam divergence mrad show numerical simulations ions cooled motional ground state heisenberg limit nanometre spatial resolution achieved ,quant-ph
7242,7242,minkowski sums simplices mathbb r n form interesting class polytopes seem emerge various situations paper discuss minkowski sum simplices delta k mathbb r n k n fixed flags face lattice structure particular derive closed formula em exponential generating flag function polytopes simple include simplex delta n permutahedron pi n form minkowski basis general permutahedra ,math.CO
7243,7243,computed theoretical models circumstellar disks classical stars kappa dra beta psc upsilon cyg models constructed using non lte radiative transfer code developed citet sig incorporates number improvements previous treatments disk thermal structure including realistic chemical composition models constrained direct comparison long baseline optical interferometric observations h alpha emitting regions contemporaneous h alpha line profiles detailed comparisons predictions h alpha interferometry spectroscopy place tight constraints density distributions circumstellar disks ,astro-ph
7244,7244,prove experimentally upon polarization analysis performed large statistic single nanoemitters high quality core shell cdse cds dot rods behave linear dipoles moreover dipole plane plane orientations assessed demonstrate particular contrary expectations emitting dipole aligned elongated axis dot rod besides polarimetric measurements prove excitation transition cannot approximated single linear dipole contrary emission transition finally highlight non radiative channels charge carrier recombination affect dipolar nature radiative transitions ,physics.optics
7245,7245,purpose controlling steady state dielectric nanosphere levitated within optical cavity study conditional dynamics simultaneous sideband cooling additional time continuous measurement either output cavity mode nanosphere position find average phonon number purity quantum squeezing steady states made non classical addition time continuous measurement predict continuous monitoring system together markovian feedback allows one stabilize dynamics value laser frequency driving cavity considering state art values experimental parameters prove one principle obtain non classical squeezed steady state average phonon number n sf ph approx ,quant-ph
7246,7246,prove short time regularity suitable weak solutions incompressible navier stokes equations near point initial data locally l result applied regularity problems solutions uniformly small local l norms forward discretely self similar solutions ,math.AP
7247,7247,describe construction catalogues galaxy clusters apm galaxy survey using automated algorithm based abell like selection criteria investigate effects varying several parameters selection algorithm including magnitude range radius cluster centre used estimate cluster richnesses quantify accuracy photometric distance estimates comparing measured redshifts investigate stability completeness resulting catalogues find angular correlation functions different cluster catalogues good agreement one another also consistent observed amplitude spatial correlation function rich clusters ,astro-ph
7248,7248,well known euler vortex patch mathbb r remain regular regular enough initially bounded domains regularity theory patch solutions less complete study euler vortex patch disk prove global time regularity providing upper bound growth curvature patch boundary special symmetric scenario construct example double exponential curvature growth showing upper bound qualitatively sharp ,math.AP
7249,7249,use epitaxial layers domain wall based spintronic applications often hampered presence pinning sites show depositing mnn nm epitaxial films replacement mgo srtio substrates allows minimizing misfit obtain improved crystalline quality sharper switching full remanence high anisotropy remarkable millimeter sized magnetic domains straight smooth domain walls context rising interest current induced domain wall motion rare,cond-mat.mtrl-sci
7250,7250,report discovery ultracompact hot subdwarf sdob binary ow j orbital period p rm orb pm times min making compact hot subdwarf binary known spectroscopic observations using vlt gemini keck telescopes revealed sdob primary intermediate helium abundance rm eff pm k log g pm high signal noise ratio lightcurves show strong ellipsoidal modulation resulting derived sdob mass rm sdob pm odot wd companion rm wd pm odot mass ratio found q rm sdob rm wd pm derived mass sdob inconsistent canonical mass hot sbudwarfs approx odot put constraints structure evolutionary history sdob star compared derived rm eff log g sdob mass evolutionary tracks helium stars helium white dwarfs calculated modules experiments stellar astrophysics mesa find best fitting model helium white dwarf mass odot left common envelope approx myr ago consistent observations helium white dwarf massive white dwarf companion object reach contact myr orbital period min depending spin orbit synchronization timescale object either merge form r crb star end stably accreting cvn type system helium white dwarf donor ,astro-ph.SR
7251,7251,present preliminary results measuring galactic orientation angles elliptical bipolar planetary nebulae pne hong kong australian astronomical observatory strasbourg observatory h alpha planetary nebula hash research platform database parker et al elliptical pne distribution orientation angles found essentially uniform however bipolar pne statistically significant evidence preferred orientation angles tentatively reported smaller samples across whole galaxy ,astro-ph.SR
7252,7252,paper give new sharp generalization bound lp mkl generalized framework multiple kernel learning mkl imposes lp mixed norm regularization instead l mixed norm regularization utilize localization techniques obtain sharp learning rate bound characterized decay rate eigenvalues associated kernels larger decay rate gives faster convergence rate furthermore give minimax learning rate ball characterized lp mixed norm product space show derived learning rate lp mkl achieves minimax optimal rate lp mixed norm ball ,stat.ML
7253,7253,variable separated ode method extended choosing additional variable separated equation general elliptic equation exact traveling wave solutions nonlinear equations obtained using method comparison coefficients known solutions auxiliary equation ,math.AP
7254,7254,coronary heart disease chd caused hardening artery walls due cholesterol known atherosclerosis responsible large number deaths world wide disease progression slow asymptomatic may lead sudden cardiac arrest stroke myocardial infraction presently imaging techniques employed understand molecular metabolic activity atherosclerotic plaques estimate risk though imaging methods able provide information plaque metabolism lack required resolution sensitivity detection paper consider clinical observations habits individuals predicting risk factors chd identification risk factors helps stratifying patients intensive tests nuclear imaging coronary angiography present novel approach predicting risk factors atherosclerosis built imputation algorithm particle swarm optimization pso compare performance methodology machine learning techniques stulong dataset based longitudinal study middle aged individuals lasting twenty years methodology powered pso search identified physical inactivity one risk factor onset atherosclerosis addition already known factors decision rules extracted methodology able predict risk factors accuracy higher accuracies obtained application state art machine learning techniques presently employed identification atherosclerosis risk studies ,cs.LG
7255,7255,consider paper consequences nonsymmetric kaluza klein jordan thiry theory spontaneous symmetry breaking connecting existence warp factor communnication extra dimensions consider toy model time machine ,hep-th
7256,7256,show photon pairs used experimental tests quantum non locality based bell theorem entangled quantum state correct quantum state entangled photon pairs suggested two experiments testing quantum state proposed ,quant-ph
7257,7257,effective patent value assessment provides decision support patent transection promotes practical application patent technology limitations previous research patent value assessment analyzed work wrapper mode feature selection algorithm based classifier prediction accuracy developed verification experiments multiple uci standard datasets indicated algorithm effectively reduced size feature set significantly enhanced prediction accuracy classifier algorithm utilized establish indicator system patent value assessment size system reduced generalization performance classifier enhanced sequential forward selection applied reduce size indicator set generate optimal indicator system patent value assessment ,cs.LG
7258,7258,theoretically calculated power spectra compares observed solar p mode velocity power spectra range mode degree frequency depth sources responsible exciting p modes frequency mhz determined asymmetry power spectra found km photosphere quadrupole sources km sources dipole source depth high frequency oscillations frequency greater mhz km quadrupole dipole sources ,astro-ph
7259,7259,keywords parts metron unified theory wave particle duality higher dimensional gravity solitons maxwell dirac einstein system standard model epr paradox bell theorem arrow time,quant-ph
7260,7260,previous paper argued inversion stokes profiles applied spectropolarimetric observations solar internetwork yield unrealistically large values inclination magnetic field vector gamma photon noise stokes q u interpreted inversion code valid signals leads overestimation transverse component b perp thus inclination gamma however study based analysis linear polarization signals featured uncorrelated noise paper develop idea study effect stokes q u profiles also show correlated noise addition extend study three components magnetic field vector well magnetic filling factor alpha confirm tendency overestimate gamma inverting linear polarization profiles although non zero still noise level also establish overestimation occurs mainly magnetic fields nearly vertical gamma lesssim deg indicates reliable inference inclination magnetic field vector cannot achieved analyzing stokes v addition inverting stokes q u profiles noise inversion code retrieves randomly uniform distribution azimuth magnetic field vector phi avoid problems propose inverting stokes profiles linear polarization signals sufficiently noise level however approach also biased spite allowing accurate retrieval magnetic field vector selected stokes profiles selects profiles arising highly inclined magnetic fields ,astro-ph.SR
7261,7261,found stochastic algorithms often find good solutions much rapidly inherently batch approaches indeed useful rule thumb often solving machine learning problem iterative technique relies performing large number relatively inexpensive updates often outperform one performs smaller number much smarter computationally expensive updates thesis consider application stochastic algorithms two important machine learning problems part concerned supervised problem binary classification using kernelized linear classifiers data labels belonging exactly two classes e g cancer cancer learning problem find linear classifier best predicting label part ii consider unsupervised problem principal component analysis learning task find directions contain variance data distribution goal present stochastic algorithms problems practical work well real world data cases better known competing algorithms secondary still important goal derive theoretical bounds performance algorithms least competitive often better known approaches ,cs.LG
7262,7262,neural networks augmented external memory ability learn algorithmic solutions complex tasks models appear promising applications language modeling machine translation however scale poorly space time amount memory grows limiting applicability real world domains present end end differentiable memory access scheme call sparse access memory sam retains representational power original approaches whilst training efficiently large memories show sam achieves asymptotic lower bounds space time complexity find implementation runs times faster times less physical memory non sparse models sam learns comparable data efficiency existing models range synthetic tasks one shot omniglot character recognition scale tasks requiring time steps memories well show approach adapted models maintain temporal associations memories recently introduced differentiable neural computer ,cs.LG
7263,7263,consider construction heterotic orbifold models based toroidal orbifold non abelian point group construct explicit model based point group calculate spectrum remnant symmetries model provides simple example rank reduction yang mills gauge group directly string theory rather effective field theory ,hep-th
7264,7264,discuss two classes exact string solutions described conformal sigma models viewed two possibilities constructing conformal model non conformal one based metric dimensional homogeneous g h space first possibility introduce two extra dimensions one space like one time like impose null killing symmetry condition resulting dimensional metric case transverse model n supersymmetric g h space k ahler einstein resulting metric dilaton background found explicitly second possibility realised sigma models corresponding g h conformal theories deform metric introducing time non trivial dilaton antisymmetric tensor backgrounds expressions metric dilaton case derived using operator approach one identifies equations marginal operators conformal theory linearised near background expressions b functions equivalent results reproduced direct field theoretical approach based computing first effective action g h gauged wzw model solving gauge field bosonic supersymmetric cases discussed published proceedings workshop superstrings supergravity erice december ,hep-th
7265,7265,starting general operator representation time frequency domain paper addresses problem approximating linear operators operators diagonal band diagonal respect gabor frames characterization operators realized gabor multipliers given necessary conditions existence hilbert schmidt optimal gabor multiplier approximations discussed efficient method calculation operator best approximation gabor multiplier derived spreading function gabor multipliers yields new error estimates approximations generalizations multiple gabor multipliers introduced better approximation overspread operators riesz property projection operators involved generalized gabor multipliers characterized method obtaining operator best approximation multiple gabor multiplier suggested finally shown certain situations generalized gabor multipliers reduce finite sum regular gabor multipliers adapted windows ,math.AP
7266,7266,study dynamics charge qubit capacitively coupled open double quantum dot depending qubit state transport open quantum dot may resonant resonant qubit affects current open double dot relate initial qubit state magnitude emerging transient current peak relation quantities enables readout charge also phase qubit ,cond-mat.mes-hall
7267,7267,investigate accuracy recovery stellar dynamics barred galaxies using axisymmetric dynamical models trying recover mass light ratio l anisotropy realistic galaxy simulations using jeans anisotropic multi gaussian expansion jam method however given biases find mostly due application axisymmetric modeling algorithm non axisymmetric system particular inaccuracies de projected mass model results relevant general axisymmetric modelling methods run n body collisionless simulations build library various luminosity distribution constructed mimic real individual galaxies realistic anisotropy final result evolved library simulations contains barred unbarred galaxies jam method assumes axisymmetric mass distribution adopt spatially constant l anisotropy beta z sigma z sigma r distributions models fitted two dimensional maps second velocity moments v rms sqrt v sigma simulations various viewing angles position angle bar inclination galaxy find inclination generally well recovered jam models barred unbarred simulations unbarred simulations l also accurately recovered negligible median bias maximum one delta l galaxy close face low inclinations deg l significantly overestimated tests errors larger face views barred simulations l average pa deg essentially unbiased measure estimation delta l tests sign l bias depends position angle bar expected ,astro-ph.CO
7268,7268,paper continue earlier investigations evolutionary formulations einstein vacuum constraint equations originally introduced r cz motivated strong evidence works resulting vacuum initial data sets generically asymptotically flat analyse asymptotics solutions modified formulation combination analytical numerical techniques conclude vacuum initial data sets generated new formulation generically asymptotically flat ,gr-qc
7269,7269,consider two questions wilf related standard young tableaux provide partial answer one question lead us general answer question answers purely combinatorial ,math.CO
7270,7270,paper deals finite time blow phenomena classical solutions vlasov navier stokes equations suitable assumptions initial configurations show solution coupled kinetic fluid system may initially smooth however become singular finite period time provide simple idea showing finite time blow classical solutions coupled system studied far also obtain analogous results related systems isentropic compressible navier stokes equations two phase fluid equations consisting pressureless euler equations navier stokes equations thick sprays model ,math.AP
7271,7271,large scale solar eruptions extensively explored many years however properties small scale events associated shocks rarely investigated present analyses small scale short duration event originating small region impulsive phase class flare lasted four minutes kinematic evolution cme hot channel reveals exceptional characteristics including short duration main acceleration phase minutes rather high maximal acceleration rate sim km peak velocity sim km fast impulsive kinematics subsequently results piston driven shock related metric type ii radio burst high starting frequency sim mhz fundamental band type ii source formed low height mathrm r odot less sim minutes onset main acceleration phase band split type ii burst shock compression ratio decreases magnetic field strength shock upstream region decreases gauss heights mathrm r odot find cme sim times mathrm erg flare sim times mathrm erg consume similar amount magnetic energy conclusion large scale eruptions implies small large scale events possibly share similar relationship cmes flares kinematic particularities event possibly related small footpoint separation distance associated magnetic flux rope predicted erupting flux rope model ,astro-ph.SR
7272,7272,shown recently edge magnetic moments graphene like nanoribbons strongly influenced intrinsic spin orbit interaction due interaction anisotropy comes makes plane arrangement magnetic moments energetically favorable corresponding plane configuration paper raise edge magnetism problem well differential conductance shot noise fano factor issues context finite size flakes within coulomb blockade cb transport regime findings elucidate following problems modification cb diamonds appearance plane magnetic moments ii modification cb diamonds intrinsic spin orbit interaction ,cond-mat.mes-hall
7273,7273,propose scheme construct deterministic cnot gate static electron spin qubits allowing deterministic scalable quantum computing solid state systems excess electron confined charged quantum dot inside double sided optical microcavity represents qubit single photons play medium role moreover device work weak coupling strong coupling regimes high fidelities achieved ratio side leakage cavity loss low finally assess feasibility device show implemented current technology ,quant-ph
7274,7274,consider benjamin ono equation real line initial data weighted sobolev spaces application gauge transform flow shown lipschitz continuous present nonlinear smoothing effect consequence unconditional uniqueness benjamin ono equation proved ,math.AP
7275,7275,paper explore machine learning techniques applied discovery efficient mathematical identities introduce attribute grammar framework representing symbolic expressions given set grammar rules build trees combine different rules looking branches yield compositions analytically equivalent target expression lower computational complexity however size trees grows exponentially complexity target expression brute force search impractical simplest expressions consequently introduce two novel learning approaches able learn simpler expressions guide tree search first simple n gram model recursive neural network show approaches enable us derive complex identities beyond reach brute force search human derivation ,cs.LG
7276,7276,turn around radii galaxy groups show imprint long battle self gravitational forces accelerating space standard lambda cdm cosmology based general relativity gr predicts existence upper bound expectation value turn around radius rarely violated individual galaxy groups speculate deviation gravitational law gr cosmological scale cause appreciable shift mean turn around radius higher values make occurrence bound violation probable analyzing data high resolution n body simulations two specific models modified gravity mg standard gr lambda cdm cosmology determine turn around radii massive rockstar groups peculiar motions galactic halos located bound zone fifth force generated mg expected partially shielded detect sigma signal difference odds bound violations fiducial mg gr models proving odds bound violations increase strength fifth force produced presence mg advantage using odds bound violations complementary diagnostics probe nature gravity discussed ,astro-ph.CO
7277,7277,introduce new combinatorial objects interval posets encode intervals tamari lattice find combinatorial interpretation bilinear operator appears functional equation tamari intervals described chapoton thus retrieve functional equation prove polynomial recursively computed bilinear operator tree counts number trees smaller tamari order show similar linear operator also used functionnal equation tamari intervals explain tamari lattices interpreted terms ary trees certain class binary trees use interval posets recover functional equation tamari intervals prove generalized formula counts number elements smaller equal given tree tamari lattice ,math.CO
7278,7278,quantum spin hall qsh phase topological insulators attracted increased attention since onset materials research large bulk gaps vanishing edge gaps atomically thin layers reported verifications qsh phase resistance measurements comparatively partly due poor uniformity bulk gap induced substrate large sample area defects induced oxidation report observation qsh phase room temperature phase layer mos patterned onto h semiconducting phase using low power short time laser beam irradiation two different resistance measurements reveal hallmark transport conductance values e h e h predicted theory magnetic field dependence scanning tunneling spectra calculations support emergence room temperature qsh phase although experimental verification still desirable results provide feasible application room temperature topological devices ,cond-mat.mes-hall
7279,7279,paper consider quasilinear elliptic pde text div x u nabla u underlying physical problem gives rise jump conductivity x u across level surface u analysis concerns lipschitz regularity solution u regularity level surfaces x u jump solution u degenerate proving lipschitz regularity solutions introduce new unexpected type acf monotonicity formula two different operators might independent interest surely applied related situations proof monotonicity formula done careful computations byproduct slight generalization specific type variable matrix valued conductivity presented ,math.AP
7280,7280,present study x ray emission numerical simulations hot bubbles planetary nebulae pne high resolution two dimensional radiation hydrodynamical simulations formation evolution hot bubbles pne without thermal conduction used calculate x ray emission study time dependence relationship changing stellar parameters instabilities wind wind interaction zone produce clumps filaments swept shell nebular material turbulent mixing thermal conduction corrugated interface produce quantities intermediate temperature density gas hot shocked wind bubble swept photoionized nebular material emit soft diffuse x rays use chianti software compute synthetic spectra models calculate luminosities find models conduction without produce x ray temperatures luminosities ranges reported observations although models including thermal conduction order magnitude luminous without results show early times diffuse x ray emission dominated contribution hot shocked stellar wind whereas later times nebular gas dominate spectrum analyse effect sampling resultant spectra conclude minimum counts required reliably reproduce spectral shape likewise heavily smoothed surface brightness profiles obtained low count detections pne provide reliable description spatial distribution x ray emitting gas ,astro-ph.SR
7281,7281,derive asymptotic expansion two dimensional displacement field associated thin elastic inhomogeneities uniform thickness derivation rigorous based layer potential techniques extend techniques determine relationship traction displacement measurements shape object ,math.AP
7282,7282,investigate generalizability learned binary relations functions map pairs instances logical indicator problem application numerous areas machine learning ranking entity resolution link prediction learning framework incorporates example labeler given sequence x n instances desired training size subsamples pairs x times x without replacement challenge analyzing learning scenario pairwise combinations random variables inherently dependent prevents us using traditional learning theoretic arguments present unified graph based analysis allows us analyze dependence using well known graph identities able bound generalization error learned binary relations using rademacher complexity algorithmic stability rate uniform convergence partially determined labeler subsampling process thus examine various assumptions subsampling affect generalization natural random subsampling process bounds guarantee tilde sqrt n uniform convergence ,cs.LG
7283,7283,use covariance kernels ubiquitous field spatial statistics kernels allow data mapped high dimensional feature spaces thus extend simple linear additive methods nonlinear methods higher order interactions however recently strong reliance limited class stationary kernels matern squared exponential limiting expressiveness modelling approaches recent machine learning research focused spectral representations model arbitrary stationary kernels introduced general representations include classes nonstationary kernels paper exploit connections fourier feature representations gaussian processes neural networks generalise previous approaches develop simple efficient framework learn arbitrarily complex nonstationary kernel functions directly data taking care avoid overfitting using state art methods deep learning highlight broad array kernel classes created within framework apply time series dataset remote sensing problem involving land surface temperature eastern africa show without increasing computational storage complexity nonstationary kernels used improve generalisation performance provide interpretable results ,stat.ML
7284,7284,fabricated hybrid magnetic complexes v atoms tetracyanoethylene tcne ligands via atomic manipulation cryogenic scanning tunneling microscope using tunneling spectroscopy observe spin polarized molecular orbitals well kondo behavior complexes two v atoms kondo behavior quenched different molecular arrangements even spin polarized orbitals remain unchanged explained variable spin spin e v v ferromagnetic coupling single tcne molecule supported density functional calculations ,cond-mat.mtrl-sci
7285,7285,two main strategies implemented mapping local universe whole sky shallow surveys deep surveys limited parts sky two approaches complement studying cosmography statistical properties universe summarise results power spectrum fluctuations wiener reconstruction density field df galaxy redshift survey dfgrs redshifts discuss future challenges quantifying web cosmic structure going redshift surveys ,astro-ph
7286,7286,atomic bose einstein condensate bec coupled source uncondensed atoms temperature sink extraction towards atom laser idealized description terms gross pitaevsky equation gp longer holds suitable physical assumptions show dissipative bec obeys complex ginzburg landau equation cgl parameter range undergoes space time patterning consequence density bec atoms within trap displays non trivial space time correlations detected monitoring density profile outgoing atom laser patterning condition requires negative scattering length e g li case expect many domain collapsed regime rather single one reported closed bec ,cond-mat.mes-hall
7287,7287,reconstruct late time cosmology model independent manner using technique principal component analysis pca particular focus reconstruction dark energy equation state parameters two different observational data sets supernova type ia data hubble parameter data achieve reconstruction adopted two different techniques first derived approach wherein reconstruct observable quantities data sets namely hubble parameter supernova distance modulus observations using pca subsequently reconstruct allowed equation state parameter approach direct one dark energy equation state reconstructed directly data sets show combination pca algorithm calculation correlation coefficients used tool reconstruction derived approach found statistically preferable direct approach carried analysis simulated data observed data sets hubble parameter measurements distance modulus measurements type ia supernova reconstructed equation state indicates slowly varying dark energy equation state parameter ,astro-ph.CO
7288,7288,positroid matroid defined postnikov study cells non negative part grassmannian bijection decorated permutations show way explain contraction restriction positroids terms decorated permutations ,math.CO
7289,7289,geometric phase dynamics spin qubit driven transverse microwave mw longitudinal radiofrequency rf fields studied phase acquired qubit full period slow rf field manifests shift rabi frequency omega spin qubit mw field find linearly polarized rf field shift vanish second higher even orders adiabaticity parameter omega rf omega omega rf rf frequency result adiabatic berry phases rotating counter rotating rf components compensate higher order geometric phase observed experimentally identify phase frequency shift rabi oscillations detected time resolved electron paramagnetic resonance ,cond-mat.mes-hall
7290,7290,two dimensional hole system confined within ge layers multilayered p ge ge x si x heterostructure described luttinger hamiltonian g factor highly anisotropic orientations magnetic field perpendicular parallel plane g perp g par reported observation low temperature transition metallic dr dt insulator dr dt behavior resistivity r induced perpendicular magnetic field b revealed positive magnetoresistance scales function b attribute finding suppression triplet channel electron electron hole hole interaction due zeeman splitting hole spectrum ,cond-mat.mes-hall
7291,7291,highly efficient quantum dense coding continuous variables experimentally accomplished means exploiting bright epr beam anticorrelation amplitude quadratures correlation phase quadratures generated nondegenerate optical parametric amplifier operating state deamplification two bits classical information encoded two quadratures half bright epr beam sender alice transmitted receiver bob via one qubit shared quantum state encoding amplitude phase signals simultaneously decoded half epr beam direct measurement bell state bob signal noise ratios simultaneously measured amplitude phase signals improved db db respect shot noise limit respectively high degree immunity unauthorized eavesdropping presented quantum communication scheme experimentally demonstrated ,quant-ph
7292,7292,paper prove sharp hardy inequalities using maximal function theory results improve extend well known results g hardy cite ha cazenave cite ca j chemin cite ch tao cite tt ,math.AP
7293,7293,present first results x shooter lens survey xlens analysis massive early type galaxy sdss j redshift z combine extended kinematic profile derived spectra obtained x shooter eso vlt strong gravitational lensing multi color information derived sdss images main results luminosity weighted stellar velocity dispersion sigma reff pm km extracted rectangular aperture x accurate considerably lower previously published value simkm ii single component stellar plus dark mass model lens galaxy yields logarithmic total density slope gamma iii projected stellar mass fraction derived solely lensing f reff inside einstein radius hernquist profile anisotropy dark matter fraction inside effective radius f dm reff pm iv based sdss colors find f reff pm salpeter imf f reff pm chabrier imf lensing dynamics constraints stellar mass fraction agree well independently derived sdss colors salpeter imf preferred chabrier imf variance standard results lower mass galaxies dwarf rich imfs lower mass range solar mass alpha dn dm propto alpha recently suggested massive etgs excluded c l cases violate total lensing derived mass limit conclude massive etg dark matter dominated inside one effective radius consistent trend recently found massive slacs galaxies imf normalization consistent salpeter ,astro-ph.CO
